id,pType_id,amenities_id ,property_name ,property_slug,property_code,property_status,lowest_price,max_price,property_thumbnail,short_desc ,long_desc ,bedrooms,bathrooms ,garage ,foundation_size ,property_size,property_video ,address,city ,state ,postal_code ,neighborhood ,latitude,longitude,featured ,hot ,agent_id ,status 
900,ویلایی,,,290,,,0,,photo_۲۰۲۳-۰۷-۲۲_۱۲-۳۶-۱۸ (2).jpg,,,,,,,165,,معرفت ذبحی ملکی بن بست شکوفه پ 7 جنوبی,,,,,300000000,10000000,,,1,
901,ویلایی,,,303,,,9368000000,,photo_۲۰۲۳-۰۷-۲۲_۱۶-۴۷-۲۳ (2).jpg,,,,,,,337,,بر بلوار بهارستان قبل از تقاطع 15خرداد پلاک شمالی,,,,,0,0,,,1,
902,ویلایی,,,85,,,1480000000,,photo_۲۰۲۳-۰۷-۱۹_۲۱-۲۵-۳۴ (2).jpg,,,,,,,110,,خیابان کشاورز کوچه صالحی پلاک شمالی جنوبی,,,,,0,0,,,1,
903,ویلایی,,,0,,,3600000000,,photo_۲۰۲۳-۰۷-۰۸_۱۹-۵۹-۵۳.jpg,,,2,,,,180,,خیابان قدس غربی نرسیده به ساختمان یاران,,,,,0,0,,,1,
904,تجاری,,,0,,,1200000000,,,,,,,,,252,,بازار نرسیده ب چهارراه شکرچیان روبرو مخابرات,,,,,0,0,,,1,
905,استبل,,,150,,,1300000000,,,,,,,,,1041,,بلوار ایزدی کوچه اروند رود پیچ اخر,,,,,0,0,,,1,
906,ویلایی,,,187,,,1845000000,,photo_۲۰۲۳-۰۷-۲۲_۱۶-۴۷-۲۳.jpg,,,4,,,,142,,منتظری شمالی کوچه گلریز پلاک4جنوبی,,,,,0,0,,,1,
907,ویلایی,,,2600,,,3740000000,,photo_۲۰۲۳-۰۷-۲۳_۱۹-۲۹-۴۰ (2).jpg,,,4,,,,1850,,خیابان صفا کوچه رسالت ,,,,,0,0,,,1,
908,تجاری,,,0,,,0,,,,,,,,,34,,بلوار ازادگان بین خیابان نگارستان36و38مجتمع سنا,,,,,400000000,0,,,1,
909,مسکونی,,,0,,مشاع,2000000000,,,,,,,,,227,,برخ گلبهار غربی قبل کوی فلاحیان پ 139 شمالی ,,,,,0,0,,,1,
910,تجاری,,,0,,,150877100000,,,,,,,,,42,,رضایی شمالی,,,,,0,0,,,1,
911,زمین,,,0,,مشاع,2105200000,,,,,,,,,198,,افلاکیان کوی ترنم ,,,,,0,0,,,1,
912,زمین,,,0,,,0,,,,,,,,,296,,افلاکیان کوی ترنم,,,,,200000000,4000000,,,1,
913,تجاری,,,60,,,3913640000,,,,,,,,,30,,خ صفا نرسیده کوچه گلچین پ غربی,,,,,0,0,,,1,
914,ویلایی,,,0,,,2302300000,,,,,,,,,170,,مجاهدجنوبی کوی شاهپوری کوی فرعی,,,,,0,0,,,1,
915,زمین,,,0,,قولنامه,1311000000,,,,,,,,,244,,بلوار ایزدی کوچه گلچین بعد از پیچ بنبست ده متری غربی بعد از بنبست لاله,,,,,0,0,,,1,
916,زمین,,,0,,,0,,,,,,,,,153,,خیابان شریعتی غربی کوچه کرمی کوچه اول سمت راست پلاک شمالی,,,,,600000000,0,,,1,
917,ویلایی,,,185,,,4084000000,,,,,3,,,,127,,بلوارحجتی نرسیده به بوستان زندگی کوچه دوم محمدی شرقی پلاک 246جنوبی,,,,,0,0,,,1,
918,ویلایی,,,232,,مشاع,2682500000,,,,,2,,,,212,,بلوار ولی عصر کوی نشاط نبش بنبست عابدینی پلاک141,,,,,0,0,,,1,
919,ویلایی,,,420,,,1230000000,,,,,4,,,,326,,بلوار اسرافیلیان نبش کوی امینی شمالی شرقی,,,,,0,0,,,1,
920,ویلایی,,,603,,مشاع,2150000000,,,,,7,,,,282,,خیابان شریعتی غربی خیابان ریاضی خیابان مطهری غربی بنبست شعله پلاک186 جنوبی,,,,,0,0,,,1,
921,ویلایی,,,350,,مشاع,1620000000,,photo_۲۰۲۳-۰۷-۲۵_۱۷-۳۴-۰۷.jpg,,,4,,,,253,,خیابان صفا کوچه رسالت4 پلاک 36جنوب 8متری و پلاک 19شمال 4متری یکطرفه,,,,,0,0,,,1,
922,زمین,,,0,,,1100000000,,,,,,,,,116,,بوستان زندگی شرقی،  پایین کوچه چاه مسعودی,,,,,0,0,,,1,
923,ویلایی,,,180,,,2200000000,,photo_۲۰۲۳-۰۷-۲۶_۱۰-۳۶-۲۴.jpg,,,2,,,,220,,بلوار فجر، بلوار ابوذر،خیابان نشاط، کوچه عبلس نورالله، بن بست ایثار پلاک 18,,,,,0,0,,,1,
924,مسکونی,,,250,,مشاع,1690500000,,photo_۲۰۲۳-۰۷-۲۶_۱۹-۰۱-۳۰.jpg,,,,,,,280,,بلوار فجر، کوی بشارت، بن بست احسان، سمت چپ، پلاک 44,,,,,0,0,,,1,
925,مسکونی,,,0,,,0,,photo_۲۰۲۳-۰۷-۲۶_۱۹-۰۲-۰۰ (2).jpg,,,,,,,418,,خیابان منتظری، شمالی بعد از تاکسی تلفنی تعاون پلاک 522 غربی,,,,,100000000,2500000,,,1,
926,زمین,,,0,,,3043800000,,,,,,,,,167,,یک پلاک تا خیابان امام رضا,,,,,0,0,,,1,
927,زمین,,,0,,,2105700000,,,,,,,,,250,,امیرکبیر، کوچه شهرام، کوچه شادام، پلاک سوم,,,,,0,0,,,1,
928,زمین,,,0,,مشاع,440000000,,,,,,,,,119,,خیابان شریعتی غربی، خیابان پورمحمدی، بعز از خیابان کشاورز،,,,,,0,0,,,1,
929,زمین,,,0,,,3623000000,,,,,,,,,86,,خیابان فرخی شمالی، بعد از چهارراه، کوچه دومی دست راست,,,,,0,0,,,1,
930,زمین,,,0,,,4432000000,,,,,,,,,369,,کمربندی شمالی، کوی اما حسین، کوی غربی,,,,,0,0,,,1,
931,تجاری,,,0,,قولنامه,5592000000,,,,,,,,,85,,امیرآباد، دربلوار امیر آباد، شهید بهشتی، از پلاک 15,,,,,0,0,,,1,
932,مسکونی,,,0,,,2317250000,,photo_۲۰۲۳-۰۷-۲۴_۱۶-۲۴-۲۴.jpg,,,,,,,185,,منتظری شمالی، بلوار فجر،بلوار ابوذر، 20 متری نشاط، پلاک 9,,,,,0,0,,,1,
933,زمین,,,0,,,8401680000,,,,,,,,,1250,,جاده جوزدان، سمت جاده پمپ گاز CNG جوزدان- کوچه دوم دست دوم دست چپ باغ پنجمی,,,,,0,0,,,1,
934,تجاری,,,0,,,1962000000,,,,,,,,,NULL,,خیابان شریعتی غربی، خیابان کشاورز، طرف جنوب بلوار,,,,,0,0,,,1,
935,زمین,,,0,,قولنامه,2945000000,,,,,,,,,221,,خیابان محمد رسول الله.,,,,,0,0,,,1,
936,مسکونی,,,0,,,4986250000,,photo_۲۰۲۳-۰۷-۲۴_۱۷-۴۱-۴۹.jpg,,,3,,,,120,,خیابان فرخی، کوچه ناهید، بنبست مهر (سمت چپ)، پلاک 20.,,,,,0,0,,,1,
937,مسکونی,,,318,,مشاع,1961884000,,photo_۲۰۲۳-۰۷-۲۶_۱۰-۵۲-۵۵.jpg,,,,,,,162,,خیابان شهدا غربی، کوی امید، نبش بن بست اول، پلاک 4,,,,,0,0,,,1,
938,مسکونی,,,253,,,0,,photo_۲۰۲۳-۰۷-۲۶_۱۰-۵۲-۵۶.jpg,,,,,,,NULL,,ویلاشهر،بلوار آیت الله سعیدی، خیابان 123، پلاک 8,,,,,15000000,3000000,,,1,
939,زمین,,,0,,مشاع,1500600000,,,,,,,,,437,,جلال آباد، بلوار کشاورز، کوی - ، پلاک 13,,,,,0,0,,,1,
940,مسکونی,,,85,,,4165620000,,photo_۲۰۲۳-۰۷-۳۰_۱۷-۲۵-۳۵.jpg,,,3,,,,100,,آخر خرم غربی، ,,,,,0,0,,,1,
941,مسکونی,,,341,,,2367950000,,photo_۲۰۲۳-۰۷-۱۵_۱۳-۰۲-۳۶.jpg,,,4,,,,162,,نزدیک دبستان دخترانه هنرستان طالقانی ودانشگاه پیام نور وپارک لاله,,,,,0,0,,,1,
942,زمین,,,0,,,4488420000,,photo_۲۰۲۳-۰۶-۱۶_۲۱-۳۷-۴۵ (2).jpg,,,,,,,385,,بلوار خرمشهر، کوی کانال آب اصلی مهرآباد کوچه روح,,,,,0,0,,,1,
943,زمین,,,0,,,3316220000,,,,,,,,,137,,زمین های تقسیم شده پشت پارک لاله، پلاک شماره 1,,,,,0,0,,,1,
944,زمین,,,0,,مشاع,2405000000,,,,,,,,,255,,بلوار جمهوری- کوی چندمی کدی اول دست چپ، پلاک شمالی,,,,,0,0,,,1,
945,تجاری,,,0,,مشاع,3975750000,,,,,,,,,54,,امیرکبیر، بین بهمن و پور احمدی,,,,,0,0,,,1,
946,زمین,,,0,,مشاع,4700000000,,,,,,,,,120,,پشت پارک لاله، کوی شقایق، بعد از پلاک زمینها,,,,,0,0,,,1,
947,آپارتمان,,,88,,مشاع,5963000000,,,,,,,,,88,,خیابان فارابی، نرسیده به بلوار ولی عصر، نبش کوچه حسینی,,,,,0,0,,,1,
948,زمین,,,0,,مشاع تک برگ,6000000000,,,,,,,,,74,,خیابان دلگشا، خیابان ابولقاسمی، پلاک 81، نبش بن بست گلزار,,,,,0,0,,,1,
949,آپارتمان,,,0,,,2599881400,,photo_۲۰۲۳-۰۷-۱۸_۱۲-۲۱-۴۳.jpg,,,2,,,,95,,ابتدا منتظری شمالی، مجتمع 14 واحدی,,,,,0,0,,,1,
950,مسکونی,,,0,,,7748000000,,,,,,,,,254,,خیابان دلگشا، کوچه شعیفی،بن بست اول غربی، پلاک 43,,,,,0,0,,,1,
951,زمین,,,0,,,6100000000,,,,,,,,,373,,بلوار جمهوری اسلامی،کوچه گلستان، بعد خم کوچه، پلاک 3,,,,,0,0,,,1,
952,زمین,,,0,,مشاع,1167716000,,,,,,,,,80,,بلوار ایزدی، کوی تقی جراحک، بهار 4، تقاطع اول، بعد از پیچ بن بست، پلاک یکی مانده به آخری.,,,,,0,0,,,1,
953,مسکونی,,,0,,,4020000000,,,,,,,,,213,,بلوار ولی عصر، کوی نشاط، نبش بن بست عابدینی، پلاک 141,,,,,0,0,,,1,
954,تجاری,,,0,,,2867100000,,,,,,,,,83,,بر بلوار ولیعصر، نبش کوی نشاط,,,,,0,0,,,1,
955,زمین,,,0,,,672000000,,,,,,,,,2600,,جادخ شرکت سابیر، خیابان هشت بهشت غربی، کوی دوم جنوبی,,,,,0,0,,,1,
956,باغ ویلایی,,,0,,,4861200000,,photo_۲۰۲۳-۰۸-۰۲_۱۳-۱۵-۰۰.jpg,,,,,,,448,,کمر بندی جنوبی نجف آباد، کوی خادمی، بعد از صحرای محمودآباد، باغ جنوب شرقی,,,,,0,0,,,1,
957,زمین,,,0,,مشاع,3605800000,,,,,,,,,1750,,بلوار جمهوری، آخر خیابان پروین اعتصامی، حدود چاه نادی کوچه باغ,,,,,0,0,,,1,
958,زمین,,,0,,,6164030000,,,,,,,,,540,,کمربندی جنوبی، کوی بهار پلاک 40.,,,,,0,0,,,1,
959,زمین,,,0,,,3988380000,,,,,,,,,530,,خیابان امام غربی، خیابان ابولقاسم، پاینده، کوی یکتا، ,,,,,0,0,,,1,
960,باغ ویلایی,,,0,,,5195830000,,WhatsApp Image 2023-08-05 at 10.36.38 (1).jpeg,,,,,,,857,,قلعه سفیدُ خیابان منتظری  جاده علی آباد کوی پارسا,,,,,0,0,,,1,
961,مسکونی (همکف),,,123,,,0,,photo_۲۰۲۳-۰۸-۰۵_۱۰-۲۷-۱۸ (2).jpg,,,,,,,108,,خیابان بزرگ مهر، کوچه نشاط، بن بست حبیب اللهی پلاک 16,,,,,400000000,0,,,1,
962,سوییت,,,0,,مشاع,1600000000,,photo_۲۰۲۳-۰۸-۰۶_۱۸-۱۱-۰۹.jpg,,,,,,,35,,سوئیت خ منتظری شمالی نبش کوچه شهسواری ,,,,,0,0,,,1,
963,باغ زمین,,,0,,,6200000000,,photo_۲۰۲۳-۰۸-۰۶_۱۸-۱۵-۵۲ (2).jpg,,,,,,,140,,بلوار فجر، خیابان گلستان، کوچه باغ خسروی.,,,,,0,0,,,1,
964,مسکونی,,,0,,,0,,photo_۲۰۲۳-۰۸-۰۶_۱۸-۱۵-۵۴.jpg,,,,,,,120,,خیابان خرم غربی، خیابان بصیرت، بن بست صداقت، پلاک 20 آخر (8 متری),,,,,350000000,900000,,,1,
965,زمین,,,0,,,3906000000,,,,,,,,,1134,,جاده فولادشهر، انتهای کوی جنوب کارواش، فرعی شمالی قبل از پیچ,,,,,0,0,,,1,
966,مسکونی,,,0,,,3501000000,,,,,,,,,169,,بر خیابان 17 شهریور شرقی، مابیسن مولوی و 22 بهمن,,,,,0,0,,,1,
967,ویلایی,,,0,,,0,,۲۰۲۳۰۷۲۹_۱۶۱۹۳۷.jpg,,,,,,,127,,بلوار حجتی نرسیده به بوستان زندگی کوچه دوم محمدی شرقی 8 متری پلاک 224,,,,,30000000,25000000,,,1,
968,زمین,,,0,,,0,,,,,,,,,169,,بلوار فجر، خیابان ابوذر، نبش کوی مهتاب،,,,,,100000000,5000000,,,1,
969,زمین,,,0,,مشاع,2094750000,,,,,,,,,176,,لوار حجتی، بعد از کئچه چاه شیخ تقی,,,,,0,0,,,1,
970,زمین تجاری,,,0,,,6500000000,,,,,,,,,74,,بلوار بهارستان، نبش کوی حبیب الهی پلاک 97/1,,,,,0,0,,,1,
971,مسکونی,,,0,,,0,,,,,,,,,86,,بر بلوار ولیعصر بعد از کوی مهدیه پلاک 86,,,,,400000000,1000000,,,1,
972,مسکونی,,,140,,,2800000000,,photo_۲۰۲۳-۰۸-۰۹_۰۹-۱۱-۴۳.jpg,,,,,,,175,,خیابان 15 خرداد شمالی کوی محمودی,,,,,0,0,,,1,
973,مسکونی,,,0,,,0,,photo_۲۰۲۳-۰۸-۰۶_۱۲-۵۴-۳۶.jpg,,,,,,,168,,خیابان 15 خرداد جنوبی، کوی سلیمانی نژاد، پلاک 12,,,,,300000000,0,,,1,
974,مسکونی متروکه,,,0,,,0,,,,,,,,,484,,خیابان منتظری جنوبی، بعد از نبی اکرم، کوی سانحی، پلاک رو به روی پیچ شرقی و غربی بن بست 5 متری شمیم,,,,,150000000,3000000,,,1,
975,مسکونی,,,0,,,4712100000,,photo_۲۰۲۳-۰۸-۰۹_۱۰-۵۱-۰۷.jpg,,,,,,,252,,خیابان فرخی، کوی ناهید، پلاک 55 شمالی,,,,,0,0,,,1,
976,زمین,,,0,,مشاع,1540500000,,,,,,,,,182,,بلوار ایزدی، کوچه گلچین، بنبست گلچین 5 پلاک رو به رو شمالی,,,,,0,0,,,1,
977,مسکونی,,,0,,مشاع,1443000000,,photo_۲۰۲۳-۰۸-۰۷_۱۷-۳۳-۱۸.jpg,,,,,,,283,,خیابان شیخ بهایی جنوبی، کوی سلطانیان، پلاک 37,,,,,0,0,,,1,
978,زمین,,,0,,,3923500000,,,,,,,,,503,,خیابان بلوار فجر، کوی جنب چاه آب، راهرو دو متری,,,,,0,0,,,1,
979,زمین,,,0,,مشاع,1995000000,,,,,,,,,160,,خیابان جاده ویلاشهر، شهرک خیابان 16 متری فرعی 10 متری,,,,,0,0,,,1,
980,مسکونی,,,0,,مشاع,2698000000,,,,,,,,,240,,خیابان منتظری شمالی، بلوار اسرافیلیان، کوی میلاد، بن بست لاله پلاک دوم جنوبی,,,,,0,0,,,1,
981,زمین,,,0,,,1770000000,,,,,,,,,164,,خیابان 15 خرداد شمالی، اخر آسفالت پلاک سه نبش,,,,,0,0,,,1,
982,مسکونی,,,0,,,2410350000,,,,,,,,,201,,بلوار اسرافیلیان، نبش خیابان سعدی، پلاک 77,,,,,0,0,,,1,
983,مسکونی معاوضه,,,113,,,3752521000,,photo_۲۰۲۳-۰۸-۱۴_۱۱-۴۱-۱۹.jpg,,,,,,,150,,خیابان 22 بهمن، کوچه بهارستان پلاک 18 شمالی.,,,,,0,0,,,1,
984,مسکونی,,,0,,,4370372000,,,,,,,,,206,,خیابان 15 خرداد شمالی، بلوار اسرافیلیان، کوی اقاقیا د نبش جنوبی غربی فرعی اول، پلاک 85,,,,,0,0,,,1,
985,مسکونی,,,105,,,15000000000,,photo_۲۰۲۳-۰۸-۱۴_۱۸-۵۱-۳۸.jpg,,,,,,,180,,بلوار فجر خیابان بشارت کوی احمدی سمت راست پلاک 19,,,,,0,0,,,1,
986,زمین,,,0,,,0,,,,,,,,,147,,خیابان محمد رسول الله، کوچه قادری (روبه روی چاه آب),,,,,100000000,3000000,,,1,
987,مسکونی,,,200,,,0,,photo_۲۰۲۳-۰۸-۲۳_۰۹-۳۹-۲۷ (2).jpg,,,,,,,200,,خیابان قدس شرقی، کوچه وفا,,,,,700000000,100000,,,1,
988,مسکونی,,,0,,,11250000000,,photo_۲۰۲۳-۰۸-۱۵_۱۶-۳۷-۵۲.jpg,,,,,,,130,,بلوار فجر، خیابان صفا، کوی نگار، بن بست شبنم پلاک 8,,,,,0,0,,,1,
989,باغ,,,53,,,0,,,,,,,,,1368,,ویلاشهر، ادامه خیابان تندگویان بعد از کانال، گذر شمالی پورسعیدی,,,,,700000000,100000,,,1,
990,باغ,,,0,,,0,,,,,,,,,657,,بلوار جانبازان ضلع جنوبی، بعد از پلیس راه، کوچه زاگرس، کوچه جنب شرکت پیشرودیزل آسیا,,,,,500000000,2000000,,,1,
991,انبار و مغازه,,,0,,,1654560000,,photo_۲۰۲۳-۰۸-۱۵_۱۹-۰۸-۴۹.jpg,,,,,,,470,,بلوار آیت الله ایزدی، کوچه تقی جراح,,,,,0,0,,,1,
992,مسکونی,,,0,,مشاع,2246400000,,photo_۲۰۲۳-۰۸-۱۵_۱۹-۱۴-۲۳.jpg,,,,,,,150,,خیابان شریعتی، کوی قاهری، نبش کوی میثم,,,,,0,0,,,1,
993,زمین,,,0,,,3513000000,,,,,,,,,200,,بلوار طالقانی، کوی بوستان، کوی گل مریم، بن بست سلیمان نژاد,,,,,0,0,,,1,
994,مسکونی,,,175,,,1609770000,,photo_۲۰۲۳-۰۸-۱۵_۱۲-۱۷-۰۵.jpg,,,,,,,204,,بلوار منتظری شمالی، بن بست یاس، پلاک آخر,,,,,0,0,,,1,
995,آپارتمان رهن,,,0,,مشاع,930000000,,photo_۲۰۲۳-۰۲-۰۶_۲۰-۵۱-۰۵.jpg,,,,,,,150,,خیابان امام، خیابان ریاضی، رو به روی کلینیک خانواده،,,,,,0,0,,,1,
996,باغ,,,0,,مشاع,1150000000,,photo_۲۰۲۳-۰۸-۱۷_۱۲-۴۷-۱۹.jpg,,,,,,,850,,فلکه فولادشهر به سمت دادگستری، کوچه دوم دست چپ,,,,,0,0,,,1,
997,آپارتمان-همکف,,,88,,,3700000000,,photo_۲۰۲۳-۰۸-۱۹_۱۰-۲۰-۳۷.jpg,,,,,,,100,,منتظری شمالی رو به روی سوپر ماهان، کوی گوینده، سمت راست پلاک 16,,,,,0,0,,,1,
998,ویلایی,,,0,,,1385518000,,photo_۲۰۲۳-۰۸-۱۹_۱۰-۲۰-۳۷ (2).jpg,,,,,,,140,,بلوار فجر، کوی بهمن، کوی بشارت 1,,,,,0,0,,,1,
999,مسکونی,,,0,,مشاع,2048280000,,,,,,,,,189,,خیابان قدس شرقی، کوچه شهید محمدی، بن بست آذر,,,,,0,0,,,1,
1000,زمین,,,0,,,0,,,,,,,,,62,,خیابان ابوذر شمالی، نبش کوچه مهتاب، پلاک شمالی غربی,,,,,300000000,3000000,,,1,
1001,زمین,,,0,,,66764500000,,,,,,,,,120,,خیابان ابوذر شمالی، کوی مهتاب، پلاک دوم شمالی,,,,,0,0,,,1,
1002,مسکونی,,,0,,,0,,,,,,,,,201,,خیابان قدس مرکزی، کوچه شهید صادقپور، بن بست شهید فیروزی، پلاک 28,,,,,80000000,5000000,,,1,
1003,زمین,,,0,,,2200000000,,,,,,,,,190,,خیابان منتظری جنوبی، کوی دلنواز،کوی شاهد، بن بست گلشن، پلاک درب رو به روی شمالی,,,,,0,0,,,1,
1004,زمین,,,0,,,0,,,,,,,,,142,,خیابان فارابی جنوبی، کوی صالحی، پلاک دوم ,,,,,200000000,5000000,,,1,
1005,آپارتمان,,,0,,,920000000,,,,,,,,,90,,بلوار گلزار، نبش خیابان شهید حاج علی عسگری، مجتمع ریحان 3، طبقه 6،واحد 18,,,,,0,0,,,1,
