_MelkID,_MalekID,Masahat,TabagheCNT,MelkType,Mahdude,Address,Baygani,Tedad_KOL_Tabaghat,Tabaghe_darVahed,tedadkhab,MablaghForush,VaziatBana,Jahat,nama,KafPush,ServisKichen,Parking,VorudiMostaghrl,Tozihat
597,548548,187,NULL,ویلایی,خیابان شریعتی شرقی,شریعتی شرقی  کوی حیدری  انتهای کوچه آذری  پلاک شمالی,,,,,2٫90E+09,سفت کاری شده,شمالی,,,,,1,فقط سقف  بدون کاغذ قیمت
598,549549,2152,NULL,باغ,قلعه سفید,قلعه سفید  آخر کوچه مسجد,,,,,6٫02E+09,1668580000,,,,,,1,با کاغذ قیمت(عشقی - 1402/2/23)  3 ساعت آب کانال  3 ساعت آب چاه  جاده آسفالت  -برق-از تا دم باغ  قابل معاوضه با منزل دو طبقه نوساز
599,550550,148,NULL,زمین,بلوار فجر,بلوار فجر  انتهای خیابان بشارت  کوی شهید سلیمانی  پلاک جنوبی,,,,,1٫63E+09,4110800000,جنوبی,,,,,,بدون کاغذ قیمت  بدون پخ
600,551551,1734,NULL,زمین,جلال آباد,جلال آباد  توابع چاه مطهری,,,,,1٫78E+09,1731600000,,,,,,,با کاغذ قیمت(مهدی محمدی-1402/1/17)  آب چاه با لوله 20 دقیقه  قابل معاوضه با منزل-زمین-ماشین  فروش نقدی با تخفیف ویژه
601,552552,180,NULL,ویلایی,17 شهریورشرقی,خیابان 17 شهریور شرقی  خیابان یزدانمهر  کوی بدیهی  پلاک 79 جنوبی,,2,,5,6٫48E+09,اسکلت,جنوبی,سنگ,سرامیک,MDF,1,1,با کاغذ قیمت(مهدی خانیان-1402/2/18)  با تسویه شهرداری  با پرده - تانک و پمپ  معاوضه با همکف 3 خواب  
602,9,,,,,,,,,,,,,,,,,1,بدون کاغذ قیمت  21 دقیقه آب کانال  30 دقیقه آب چاه  100 درخت  40 متر گلخانه   آب انبار  استخر سرپوشیده و روباز  یک خواب مستر  دوربین و دزدگیر
603,553553,113,NULL,زمین,بلوار جمهوری,بلوار جمهوری  خیابان پروین اعتصامی  نبش کوچه عدل  10 متری,,,,,1٫25E+09,5801000000,شمال شرقی,,,,,,با کاغذ قیمت(ابراهیم پورنمازیان-1402/2/20)  با تسویه شهرداری
604,554554,150,NULL,زمین,چهارباغ,چهارباغ-کوی سپاهان  بن بست دومی سمت راست  زمین سومی,,,,,1٫65E+09,5596000000,جنوبی,,,,,,بدون کاغذ قیمت
605,9,,,,,,,,,,,,جنوبی,,,,,,بدون کاغذ قیمت  بن بست اختصاصی
606,555555,340,NULL,ویلایی,قدس شرقی,بر خیابان قدس شرقی  دو نبش جنوبی شرقی  کوی امیرکبیر  پلاک 285,,2,,6,9٫87E+09,آهن,جنوبی شرقی,سنگ آجر,موزاییک,فلز,1,1,با کاغذ قیمت(بهزاد سلیمانی-1402/2/19)  دو واحد تجاری همکف  با زیر زمین و تسویه شهرداری  فروش نقدی با تخفیف ویژه  معاوضه با همکف تا 3 میلیارد و مابقی نقد
607,556556,183,NULL,زمین,بلوار جمهوری,بلوار جمهوری  ادامه خیابان کشاورز  کوچه 8 متری غربی  پلاک روبرو,,,,,1٫84E+09,7722500000,شمالی,,,,,,با کاغذ قیمت(ابراهیم ورنمازیان-1402/2/20)  پای امکانات  فروش فقط نقدی  
608,557557,182,NULL,ویلایی,خیابان دانش,خیابان دانش  کوچه توکلی  نبش شمال غربی  کوچه شریعتی 6 متری,,,,,2٫32E+09,آهن,شمال غربی,اجرنما,موزاییک,فلز,1,1,با کاغذ قیمت(مهدی پورنمازیان-1402/2/20)  پرده و موکت  125 متر بدون ریخت
609,557,,,,,,,,,,,,شمال غربی,اجرنما,موزاییک,فلز,1,1,با کاغذ قیمت(مهدی پورنمازیان-1402/2/20)  180 متر بدون ریخت  پرده و موکت  با تسویه شهرداری  فروش
610,558558,412,NULL,ویلایی,خیابان آیت الله منتظری شمالی,منتظری شمالی  بن بست بهره مند  پلاک371  درب روبرو شمالی,,2,,6,6٫52E+09,آهن,شمالی,اجرنما,موزاییک,فلز,1,1,با کاغذ قیمت(مهدی خانیان-1402/2/20)  با تسویه شهرداری  فقط فروش
611,559559,1200,NULL,تجاری,نهضت آباد,نهضت آباد  مزرعه دشت آباد  جنب چاه اسماعیل,,,,,3٫20E+09,4474000000,,,,,,1,بدون کاغذ قیمت  با مجوز دهیاری  با سوئیت   برق سه فاز-آب چاه  فروش نقدی با تخفیف
612,560560,1550,NULL,باغ,جلال آباد,جلال آباد  میان کوه چاه جلالی,,,,,2٫16E+09,2555000000,,,,,,,با کاغذ قیمت(1401/12/3- مهدی محمدی)  درخت-دیوار-استخر  امکانات تا پای باغ  فروش نقدی با تخفیف  معاوضه با هواری تا 2 میلیارد  آب چاه با لوله
613,561561,113,NULL,زمین,خرم غربی,منتظری شمالی  خرم غربی  بعد از کوچه خیری  کوچه فرعی  بن بست 8 متری  پلاک جنوبی,,,,,1٫10E+09,5500000000,جنوبی,,,,,,بدون کاغذ قیمت  فقط فروش  پا امکانات
614,220,,,,,,,,,,,,,,,,1,1,8 پله  ورودی مشترک
615,562562,174,NULL,ویلایی,خیابان 15 خرداد شمالی,15 خرداد شمالی  کوی رحیمی  پلاک 9 شمالی,,2,,4,5٫16E+09,بتونی,شمالی,اجرنما,موزاییک,فلز,1,1,با کاغذ قیمت(بهزاد سلیمانی-1402/2/6)  بدون فیلم و عکس  پایان کار-پکیج-هود-کمد دیواری-کولر-پمپ و تانک  معاوضه با کلنگی-زمین و ماشین
616,563563,1313,NULL,باغ,جوزدان,جوزدان-خیابان رجایی  کوی غربی-کوی جنوبی  پلاک دو نبش جنوبی شرقی  زمینهای چاه صادقی,,,,,4٫74E+09,بتونی,جنوبی شرقی,,موزاییک,MDF,,1,با کاغذ قیمت(بهزاد سلیمانی-1402/2/6)  با تراس-اشجار  استخر-انباری  کولر-تانک و پمپ  دزدگیر  آب 1 ساعت
617,564564,155,NULL,زمین,بلوار اسرافیلیان,بلوار اسرافیلیان  روبرو بنگاه جمشیدیان,,,,,4٫34E+09,3300000000,شرقی,,,,,,بدون کاغذ قیمت  25 متر زمین تجاری  130 متر زمین مسکونی  با پروانه تجاری و مسکونی
618,565565,192,NULL,زمین,شرک سعیدفر,شهرک سعیدفر  خیابان امام حسین  بن بست اول سمت چپ,,,,,1٫25E+09,820400000,جنوبی,,,,,,بدون کاغذ قیمت  دو پلاک زمین به ابعاد 192 متر  
619,9,,,,,,,,,,,,,,,,1,1,با کاغذ قیمت(جمشیدیان-1402/1/29)  استخر - اشجار-باربیکیو  محوطه سازی - پمپ  آب از دو چاه مجزا و هر کدام 15 دقیقه
620,566566,210,NULL,ویلایی,خیابان شریعتی شرقی,خیابان شریعتی شرقی  کوی صفا-کوی عطار  پلاک 12 جنوبی,,2,,4,4٫86E+09,بتونی,جنوبی,اجرنما,موزاییک,فلز,1,1,با کاغذ قیمت(مهدی خانیان-1402/2/19)  تانک و پمپ و کولر  با تسویه شهرداری  فروش نقدی  معاوضه با منزل همکف شمالی
621,567567,945,NULL,زمین,پلیس راه,پلیس راه  بعد از پل هوایی  روبروی تالار وصال  طرف غرب  گذر 10 متری,,,,,2٫41E+09,2162000000,شرقی,,,,,,با کاغذ قیمت(بهزاد سلیمانی-1402/2/20)  فروش نقدی
622,568568,221,NULL,زمین,امام غربی,امام غربی(چهارباغ)  کوی بامداد  کوی شهید خاکی,,,,,1٫77E+09,6476000000,شمالی,,,,,,با کاغذ قیمت(مهندس خانی-1401/11/29)  فروش نقدی با تخفیف  قابل معاوضه با ماشین
623,569569,NULL,1,ویلایی,خیابان آیت الله منتظری شمالی,منتظری شمالی  کوچه پگاه,درست,,,3,,بتونی,شمالی,سنگ,سرامیک,MDF,1,1,مستاجر 2 نفر یا بچه بزرگ داشته باشند  نجف آبادی باشند
624,570570,276,NULL,تجاری,خیابان شریعتی غربی,صالح آباد  بر خیابان شریعتی غربی  بعد از بوستان 8,,,,,1٫94E+09,2510200000,,,,,,,با کاغذ قیمت(املاک قیصری-1402/2/18)  زمین کارگاهی  نخفیف در فروش نقدی
625,571571,167,NULL,زمین,سعیدفر,شهرک سعیدفر  کوی امام حسین  ایمان 3  پلاک جنوبی غلاف,,,,,1٫24E+09,2371600000,جنوبی,,,,,,بدون کاغذ قیمت رسول امینی
626,220,,,,,,,,,,,,شمالی,,,MDF,1,1,بدون کاغذ قیمت  شیک و لوکس  استخر-باربیکیو  گاز تا پا باغ اومده
627,572572,378,NULL,زمین,فلکه ترمینال جنوب,فلکه ترمینال به سمت فولادشهر  قبل از تالار فانوس  خیابان 30 متری  بهار5 شمالی جنوبی,,,,,1٫50E+09,919100000,شمالی جنوبی,,,,,,بدون کاغذ قیمت  قابل معاوضه با زمین مسکونی  6 دقیقه آب چاه
628,572,,,,,,,,,,,,جنوبی,,,,,,بدون کاغذ قیمت  برق پا زمین  معاوضه با زمین قابل ساخت
629,573573,190,NULL,زمین,,سعید فر  خیایبان امام رضا خرم غربی,,,,,8٫93E+08,1910250000,شمالی,,,,,,
630,574574,350,NULL,زمین,بلوار فجر,بلوار فجر  کوی مهرگان  کوچه آخری  سمت چپ پلاک جنوبی,,,,,4٫20E+09,2700661500,جنوبی,,,,,,بدون کاغذ قیمت
631,575575,128,NULL,ویلایی,بلوار بهارستان,بلوار بهارستان  خیابان مهر-کوی شمالی جدید الاحداث-بن بست  دوم شرقی  پلاک جنوبی دوم,,2,,4,1٫67E+09,سفت کاری شده,جنوبی,اجرنما,,,,,با کاغذ قیمت(بهزاد سلیمانی-1402/2/30)  تسویه شهرداری قطعی  بدون عکس و فیلم
632,576576,186,NULL,ویلایی,مولوی شمالی,مولوی شمالی  کوچه احسان  کوچه امین-بن بست  دوم اختصاصی  پلاک20 شمالی,,2,,3,4٫11E+09,بتونی,شمالی,اجرنما,موزاییک,فلز,1,1,با کاغذ قیمت(روح الله پاینده-1402/3/1)  پمپ آب و کولر  فقط فروش
633,577577,450,NULL,باغ,امیرآباد,امیرآباد  خیابان خرم غربی  کوچه تالار ملک  پلاک دوم شمالی  کوچه اختصاصی,,,,,1٫73E+09,4203760000,شمالی,,,,,1,با کاغذ قیمت(روح الله پاینده-1402/1/30)  10 دقیقه آب  20 درخت  دیوار کشی  با مجوز شهرداری
634,578578,2100,NULL,باغ,جوزدان,جاده شرکت سابیر  جنب کانال خاکی  کوی شمالی  جنب کانال مادر  کوی شرقی پلاک جنوبی,,,,,4٫47E+09,2506000000,جنوبی,,,,,1,با کاغذ قیمت(مهدی خانیان-1402/2/30)  20 دقیقه آب چاه  20 دقیقه آب کانال  استخر-اشجار  فروش نقدی با تخفیف
635,579579,1100,NULL,باغ,جوزدان,جاده شرکت سابیر  جنب کانال خاکی  کوی شمالی  جنب کانال مادر  کوی شرقی  پلاک شرقی,,,,,2٫56E+09,734655000,شرقی,,,,,1,با کاغذ قیمت(مهدی خانیان-1402/2/30)  فروش نقدی با تخفیف  40 دقیقه آب چاه  15 دقیقه آب کانال  اشجار - استخر
636,542,,,,,,,,,,,,شمالی,سنگ,سرامیک,MDF,1,1,بدون کاغذ قیمت  لوکس
637,580580,83,NULL,ویلایی,خیابان سعدی,خیابان سعدی  نرسیده به ذبحی  کوچه غدیر غربی  بعد از چهارراه  پلاک12 جنوبی,,2,,3,5٫45E+09,بتونی,جنوبی,اجرنما,موزاییک,فلز,1,1,با کاغذ قیمت(مهدی پورنمازیان-1401/11/17)  هود و پکیج و رادیات  
638,580,,,,,,,,,,,,جنوبی,اجرنما,موزاییک,فلز,1,1,با کاغذ قیمت(مهدی پورنمازیان-1401/11/17)  هود و کولر و پرده
639,581581,85,NULL,تجاری مسکونی,خیابان 15 خرداد شمالی,15 خرداد شمالی  بعد از نمازی  روبروی تقاطع  پلاک279شرقی,,,,1,4٫81E+09,بتونی,شرقی,اجرنما,سرامیک,MDF,,,با کاغذ قیمت(مهدی پورنمازیان-1402/2/13)  دو باب مغازه و یک واحد مسکونی  تجاری با درب برقی  مسکونی با پرده و هود و کولر  فروش نقدی یا معاوضه با همکف در این قیمت
640,582582,212,NULL,زمین,باغ ملی,باغ ملی  کوچه حجت(نصیر)8متری  نبش شمالی شرقی  آخر بن بست  2/70 متری,,,,,5٫53E+09,2839700000,شمال شرقی,,,,,,با کاغذ قیمت(مهدی پورنمازیان-1402/2/31)  فقط فروش نقدی
641,583583,NULL,NULL,ویلایی,خیابان سعدی,خیابان سعدی  انتهای خیابان  بن بست چپ,,,,2,,2419770000,,,,,1,1,ورودی مجزا  
642,584584,149,NULL,ویلایی,بلوار فجر,بلوار فجر  بلوار ابوذر شمالی  کوی الفت شرقی  بعد از کوی مشتاق  پلاک 31 جنوبی,,,,3,3٫30E+09,بتونی,جنوبی,سنگ,سرامیک,فلز,1,1,با کاغذ قیمت(مهدی خانیان-1402/2/21)  با تسویه شهرداری  با پرده-کولر و دزدگیر
643,585585,117,NULL,زمین,خیابان مجاهد شمالی,مجاهد شمالی  بعد از مسجد جوشیری  به طرف شمال  بعد از مغازه سفت کاری شده  داخل کوچه  پلاک پنجم شمالی,,,,,8٫20E+08,4197740000,شمالی,,,,,,با کاغذ قیمت(ابراهیم پورنمازیان-1402/2/25)  آینده دار
644,586586,24,NULL,تجاری,خیابان آیت الله منتظری شمالی,منتظری شمالی  کوچه قائم  پلاک جنوبی 10 متری,,,,,1٫12E+09,909000000,جنوبی,,,,,,با کاغذ قیمت(ابراهیم پورنمازیان-1402/2/24)  با تسویه شهرداری  معرف سعید کارشناس
645,587587,420,NULL,زمین,بلوار فجر,بلوار فجر  نبش کوچه مهر  زمین شمالی شرقی,,,,,1٫13E+10,,شمالی شرقی,,,,,,بدون کاغذ قیمت  تجاری مسکونی  فروش نقدی
646,588588,130,NULL,زمین,خیابان آیت الله منتظری شمالی,منتظری شمالی  بن بست شکوه  پلاک روبرو,,,,,2٫16E+09,2800000000,غربی,,,,,,با کاغذ قیمت(ابراهیم پورنمازیان-1401/12/2)  با ساخت مربوطه
647,589589,180,NULL,ویلایی,یزدانمهر,خیابان یزدانمهر  کوی بدیهی  پلاک79 جنوبی,,2,,4,6٫48E+09,اسکلت,جنوبی,اجرنما,سرامیک,MDF,1,1,با کاغذ قیمت(مهدی خانیان-1402/2/18)  با تسویه شهرداری  باپرده-تانک و پمپ و کولر  
648,590590,162,NULL,ویلایی,فرخی,خیابان فرخی  بعد از بلوار فجر  بن بست شبنم  پلاک9شمالی,,2,,4,4٫36E+09,نیمه اسکلت,شمالی,اجرنما,سرامیک,فلز,1,1,با کاغذ قیمت(مهدی خانیان-1402/2/19)  با تسویه شهرداری  تانک و پمپ و کولر
